id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
852,Monument aux martyrs,,,35,,,36.7512209,3.479909,exact,osm,osm,"{""osm"":""2333298948""}",monument
853,Place des Martyrs,,,35,,,36.7291584,3.4970873,exact,osm,osm,"{""osm"":""2917748587""}",monument
854,ساحة 1 نوفمبر 1954,,ساحة 1 نوفمبر 1954,36,,,36.765746,8.3257968,exact,osm,osm,"{""osm"":""4303096593""}",monument
855,ساحة المجاهد,,ساحة المجاهد,36,,,36.7616816,8.3117888,exact,osm,osm,"{""osm"":""6143510085""}",monument
856,مقام الشهداء,Monument des martyrs,مقام الشهداء,36,,,36.835121,8.10943,exact,osm,osm,"{""osm"":""4252963990""}",monument
857,"Makam Echahid, مقام الشهيد",Makam Echahid,مقام الشهيد,39,,,33.3610842,6.8631576,exact,osm,osm,"{""osm"":""2518844805""}",monument
858,مقام الشهيد,,,39,,,33.5612112,6.9266539,exact,osm,osm,"{""osm"":""1430295594""}",monument
859,آثار,Ruines,آثار,40,,,35.316461,7.2293272,exact,osm,osm,"{""osm"":""7968219586""}",monument
86,Roman fort,,,24,,,36.4126397,7.087929,exact,osm,osm,"{""osm"":""1228354863""}",archaeological_site
860,Monument aux martyrs ALN,,,41,,,36.252489,7.9462057,exact,osm,osm,"{""osm"":""244623852""}",monument
861,La placette,La placette,,42,,,36.5729738,2.6769853,exact,osm,osm,"{""osm"":""4574955709""}",monument
862,Monument,,,42,,,36.6423199,2.6902386,exact,osm,osm,"{""osm"":""244512208""}",monument
863,Place du 1er novembre,Place du 1er novembre,,42,,,36.6367987,2.7684092,exact,osm,osm,"{""osm"":""172092541""}",monument
864,placette Aouiguer ساحة عويغر,placette Aouiguer,ساحة عويغر,42,,,36.6372604,2.772041,exact,osm,osm,"{""osm"":""337515413""}",monument
865,Statue des Martyrs,,,43,,,36.158248,6.1656391,exact,osm,osm,"{""osm"":""4148787989""}",monument
866,Bab El Gharbi,Bab El Gharbi,الباب الغربي,44,,,36.3027218,2.2190439,exact,osm,osm,"{""osm"":""2173315641""}",monument
867,Place des martyrs,,,44,,,36.2248734,1.6703406,exact,osm,osm,"{""osm"":""3153651803""}",monument
868,Statue de Ali la Pointe,,تمثال علي لابوانت,44,,,36.3020278,2.2260008,exact,osm,osm,"{""osm"":""308416760""}",monument
869,عمار الصم,,عمار الصم,45,,,32.643858,-0.3772636,exact,osm,osm,"{""osm"":""4872485021""}",monument
87,Thibilis,Thibilis,تبيليس,24,,,36.3833333,7.25,exact,osm,osm,,archaeological_site
870,Le Mausolée de Beni Rhénane,Le Mausolée de Beni Rhénane,,46,,,35.26293,-1.4309142,exact,osm,osm,"{""osm"":""8454596417""}",monument
871,Makam Echahid,,,46,,,35.2993944,-1.3680554,exact,osm,osm,"{""osm"":""235487035""}",monument
872,Place Bentelha Driss,,,46,,,35.3021545,-1.3844691,exact,osm,osm,"{""osm"":""2435193646""}",monument
873,Place de l'Indépendance,Place de l'Indépendance,ساحة الاستقلال,46,,,35.3029272,-1.3842212,exact,osm,osm,"{""osm"":""2435187224""}",monument
874,Place des Martyrs,,ساحة الشهداء,46,,,35.3925828,-1.0927633,exact,osm,osm,"{""osm"":""4338330191""}",monument
875,Sanctuaire du Martyr,Monument de Martyres,,46,,,35.305638,-1.1817947,exact,osm,osm,"{""osm"":""5161834521""}",monument
876,Tamejjida n baba Saâd,Tamejjida n baba Saâd,تامجيدا ن بابا سعد,47,,,32.8334192,3.7575809,exact,osm,osm,"{""osm"":""4324877620""}",monument
877,الرمز التاريخ لبني مزاب,Stèle de M'zab,الرمز التاريخ لبني مزاب,47,,,32.4810927,3.7000199,exact,osm,osm,"{""osm"":""3871642632""}",monument
878,السوق القديم,le vieux marché,السوق القديم,47,,,32.8306584,3.7646546,exact,osm,osm,"{""osm"":""4323052698""}",monument
879,برج عمي زكري,Burj Ami Zekri,برج عمي زكري,47,,,32.470525,3.7303957,exact,osm,osm,"{""osm"":""4215178543""}",monument
88,Théatre Romain,,,24,,,36.4672154,7.4301906,exact,osm,osm,"{""osm"":""356635599""}",archaeological_site
880,تامجيدا نوامان ⵜⴰⵎⴻⵊⵊⵉⴷⴰ ⵏ ⵡⴰⵎⴰⵏ tamejjida n waman,tamejjida n waman,تامجيدا نوامان,47,,,32.8312894,3.7656925,exact,osm,osm,"{""osm"":""4323120490""}",monument
881,حشود ⵃⴻⵛⵛⵓⴷ heccud,Hachoud,حشود,47,,,32.8321307,3.7648419,exact,osm,osm,"{""osm"":""4323022795""}",monument
882,دار الأعراس الجماعية,Salle des fêtes,دار الأعراس الجماعية,47,,,32.8308962,3.7664712,exact,osm,osm,"{""osm"":""4323018490""}",monument
883,دار الحجر,Dar al Hajar,دار الحجر,47,,,32.8315163,3.7656405,exact,osm,osm,"{""osm"":""4323031691""}",monument
884,Monument de sidi m'hamed benali,,,48,,,36.1435431,0.8454705,exact,osm,osm,"{""osm"":""564098639""}",monument
885,Place de la Mina,Place de la Mina,,48,,,35.7445809,0.5574068,exact,osm,osm,"{""osm"":""4498940892""}",monument
886,قصر ڤنتور,Ksar Guentour,قصر ڤنتور,49,,,29.3077832,0.0144302,exact,osm,osm,"{""osm"":""7231365585""}",monument
887,مقام الحاج محمد mkam el hadj mohammed,Makam El Hadj Mohammed,مقام الحاج محمد mkam el hadj mohammed,49,,,30.1683287,0.8757213,exact,osm,osm,"{""osm"":""3337652981""}",monument
888,غار مصابيح,Ghar messabih,غار مصابيح,51,,,33.9216206,5.065791,exact,osm,osm,"{""osm"":""4518518749""}",monument
889,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9468652,5.132696,exact,osm,osm,"{""osm"":""4518518761""}",monument
89,vestiges de Roknia,vestiges de Roknia,,24,,,36.55,7.23333,exact,osm,osm,,archaeological_site
890,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9471633,5.134477,exact,osm,osm,"{""osm"":""4518518762""}",monument
891,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.947368,5.1295417,exact,osm,osm,"{""osm"":""4518518763""}",monument
892,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.947793,5.1326477,exact,osm,osm,"{""osm"":""4518518764""}",monument
893,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9479399,5.1329052,exact,osm,osm,"{""osm"":""4518518765""}",monument
894,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9444855,5.1321917,exact,osm,osm,"{""osm"":""4518518766""}",monument
895,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9443653,5.1314514,exact,osm,osm,"{""osm"":""4518518767""}",monument
896,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9438179,5.1308855,exact,osm,osm,"{""osm"":""4518518768""}",monument
897,مقبرة أثرية,Cimetière archéologique,مقبرة أثرية,51,,,33.9456458,5.1304027,exact,osm,osm,"{""osm"":""4518519652""}",monument
898,Cimetière,Cimetière,سيد الحاج محمد,53,,,27.2770095,2.5208569,exact,osm,osm,"{""osm"":""4723864790""}",monument
899,ساحة أول نوفمبر,Place du 1er Novembre,ساحة أول نوفمبر,53,,,27.1069057,1.9092179,exact,osm,osm,"{""osm"":""4429584891""}",monument
9,Arc de Trajan,,,05,,,35.4850379,6.4671671,exact,osm,osm,"{""osm"":""5434161242""}",archaeological_site
90,Cirta,Cirta,سيرتا,25,,,36.368115,6.613303,exact,osm,osm,,archaeological_site
900,مسجد سيد الحاج بوحوص,Mosqué Sid Lhadj Bohos,مسجد سيد الحاج بوحوص,53,,,27.2825813,2.5219953,exact,osm,osm,"{""osm"":""4723842190""}",monument
901,Monument d'El Moudjahid,,,55,,,33.1045093,6.0663452,exact,osm,osm,"{""osm"":""3871276430""}",monument
902,مقام الشهيد,Mémorial du Martyr,مقام الشهيد,55,,,33.1325165,6.0823721,exact,osm,osm,"{""osm"":""4557264192""}",monument
903,Monument du Lieutenant Collot,,,58,,,29.7488889,3.0166667,exact,osm,osm,,monument
904,"Larmoud, ex haras de Aïn-Oussara",,,65,,,35.4534454,2.906871,exact,osm,osm,"{""osm"":""260111551""}",monument
905,Monument des martyres,,النصب التذكاري للشهداء,69,,,32.8648771,0.0241495,exact,osm,osm,"{""osm"":""412736743""}",monument
906,"Mosquée Sidi Maïza, مسجد سيدي معيزة",Mosquée Sidi Maïza,مسجد سيدي معيزة,02,,,36.5014912,1.3170374,exact,osm,osm,"{""osm"":""13328147824""}",mosque
907,Mosquée Ibn Khaldoun,,,06,,,36.7514588,5.0839331,exact,osm,osm,"{""osm"":""523266318""}",mosque
908,الجامع الجديد,La Nouvelle Mosquée,الجامع الجديد,16,,,36.7849421,3.0630483,exact,osm,osm,"{""osm"":""16270848""}",mosque
909,Qalâa Beni Hammad,,,28,,,35.8209755,4.7894636,exact,osm,osm,"{""osm"":""379893609""}",mosque
91,Rapidum,Rapidum,رابيدوم,26,,,36.1333306,3.4333306,exact,osm,osm,,archaeological_site
910,Mosquée Emir Abdelkader مسجد الأمير عبد القادر,Mosquée Emir Abdelkader,مسجد الأمير عبد القادر,43,,,36.2460399,6.2864096,exact,osm,osm,"{""osm"":""1329593717""}",mosque
911,سيدي غانم Sidi Ghanem,Sidi Ghanem,سيدي غانم,43,,,36.4504207,6.2714961,exact,osm,osm,"{""osm"":""1452322891""}",mosque
912,قصر كوردان,,قصر كوردان,03,,,33.85,2.3405639,exact,osm,osm,,palace
913,Dar El Hamra (Algiers),Dar El Hamra (Algiers),دار الحمراء (قصبة الجزائر),16,,,36.787428,3.062265,exact,osm,osm,,palace
914,Dar Es-Sadaka,Dar Es-Sadaka,دار الصدقة,16,,,36.785439,3.060922,exact,osm,osm,,palace
915,Dar Essouf,Dar Essouf,دار الصوف,16,,,36.786025,3.060759,exact,osm,osm,,palace
916,Dar Hassan Pacha,Dar Hassan Pacha,دار حسن باشا,16,,,36.785045,3.061544,exact,osm,osm,,palace
917,Dar Khedaoudj el Amia,Dar Khedaoudj el Amia,دار خداوجة العميا,16,,,36.7866667,3.0608333,exact,osm,osm,,palace
918,El Mouradia Palace,palais d'El Mouradia,قصر المرادية,16,,,36.74625,3.0495833,exact,osm,osm,,palace
919,Palais Boulkine,Palais Boulkine,,16,,,36.7410547,3.0957262,exact,osm,osm,,palace
92,Quiza Cenitana,Quiza Xenitana,كويزا كسينيتانا,27,,,36.0299,0.2416,exact,osm,osm,,archaeological_site
920,People's Palace (Algiers),palais du Peuple,قصر الشعب,16,,,36.7588889,3.0458333,exact,osm,osm,,palace
921,palais consulaire d'Alger,palais consulaire d'Alger,,16,,,36.78501,3.06376,exact,osm,osm,,palace
922,La Poudrière دار البارود,La Poudrière,دار البارود,16,,,36.7840011,3.0552773,exact,osm,osm,"{""osm"":""390274332""}",powder_magazine
923,Old Zawiet,,,01,,,27.8000455,-0.2506432,exact,osm,osm,"{""osm"":""12566561425""}",ruins
924,Place de la preparation de la bombe nucleaire francais,,,01,,,26.6884696,0.2611152,exact,osm,osm,"{""osm"":""327519602""}",ruins
925,Amamra dar rih عمامرة دار الريح,,Amamra dar rih عمامرة دار الريح,02,,,36.4843785,1.2419755,exact,osm,osm,"{""osm"":""3669961482""}",ruins
926,"Bordj El Ghoula, برج الغولة",Bordj El Ghoula,برج الغولة,02,,,36.4998211,1.3182481,exact,osm,osm,"{""osm"":""13438351574""}",ruins
927,CANON DE TENES,Canon de Ténès,,02,,,36.5221875,1.321173,exact,osm,osm,"{""osm"":""5331336620""}",ruins
928,El Kalaa De Sidi Aissa,El Kalaa De Sidi Aissa,,02,,,36.2250146,0.8712605,exact,osm,osm,"{""osm"":""2954492233""}",ruins
929,Mechtat Mekerzia,,,02,,,36.0310501,1.619346,exact,osm,osm,"{""osm"":""2173563791""}",ruins
93,Chateau du Phare,قصر المنار,,28,,,35.8232749,4.7989179,exact,osm,osm,"{""osm"":""1379249581""}",archaeological_site
930,amamra abdelrahman عمامرة عبد الرحمان,,عمامرة عبد الرحمان,02,,,36.4734936,1.2500918,exact,osm,osm,"{""osm"":""5723451044""}",ruins
931,ruines époque coloniale,,,04,,,35.8746238,7.1158861,exact,osm,osm,"{""osm"":""310819773""}",ruins
932,Arc de Septime Sévère,Arc de Septime Sévère,,05,,,35.4838137,6.2660264,exact,osm,osm,"{""osm"":""11341800270""}",ruins
933,Capitol,Capitol,,05,,,35.4784738,6.2692536,exact,osm,osm,"{""osm"":""11341726469""}",ruins
934,Fontaine de Ain Yagout Thagouth,,,05,,,35.7743766,6.4195871,exact,osm,osm,"{""osm"":""3236431634""}",ruins
935,Marché aux vêtements,Marché aux vêtements,,05,,,35.4849516,6.4665109,exact,osm,osm,"{""osm"":""11341892069""}",ruins
936,Porte de Mascula,Porte de Mascula,,05,,,35.4852778,6.4707334,exact,osm,osm,"{""osm"":""11341868569""}",ruins
937,Porte du Nord ou de Cirta,Porte du Nord ou de Cirta,,05,,,35.4866779,6.4686681,exact,osm,osm,"{""osm"":""11341892070""}",ruins
938,Praetorium,,,05,,,35.4901164,6.254729,exact,osm,osm,"{""osm"":""2719992738""}",ruins
939,Sanctuaire d'Esculape,Sanctuaire d'Esculape,,05,,,35.4787168,6.2673136,exact,osm,osm,"{""osm"":""11341728369""}",ruins
94,Mosquée de l'Emir,,مسجد الامير,28,,,35.823669,4.7985614,exact,osm,osm,"{""osm"":""1379249582""}",archaeological_site
940,Thermes des Filadelfes,Thermes des Filadelfes,,05,,,35.4873018,6.4668699,exact,osm,osm,"{""osm"":""11341902569""}",ruins
941,Thermes romaines,Thermes romaines,,05,,,35.4834098,6.265778,exact,osm,osm,"{""osm"":""11341800269""}",ruins
942,Akham Da Moh,,,06,,,36.6045098,4.5430982,exact,osm,osm,"{""osm"":""12194398712""}",ruins
943,Aqueduc Romain,,,06,,,36.7634815,4.9139939,exact,osm,osm,"{""osm"":""1368534030""}",ruins
944,Citernes Romaines,Citernes Romaines,الصهاريج الرومانية,06,,,36.7570052,5.0834379,exact,osm,osm,"{""osm"":""4085381690""}",ruins
945,Ecole primaire de Souk Ouadda,Ecole primaire de Souk Ouadda,,06,,,36.6004019,4.6358367,exact,osm,osm,"{""osm"":""592407181""}",ruins
946,El Arouia Roman cistern,,,06,,,36.6615712,4.8325842,exact,osm,osm,"{""osm"":""1388834159""}",ruins
947,Ldjamaâ n Temrijt,,,06,,,36.7799893,4.9420746,exact,osm,osm,"{""osm"":""3010041226""}",ruins
948,Le mausolée turc,,,06,,,36.4620902,4.5403691,exact,osm,osm,"{""osm"":""1938893205""}",ruins
949,Lvorj n temghart,Lvorj n temghart,,06,,,36.6978065,4.6287847,exact,osm,osm,"{""osm"":""12772298591""}",ruins
95,Qalaa Beni Hammad,,قلعة بني حماد,28,,,35.8224833,4.7942963,exact,osm,osm,"{""osm"":""1379249575""}",archaeological_site
950,Maison forestiere Lac edeghren (Urufel),,,06,,,36.6466957,4.5828109,exact,osm,osm,"{""osm"":""12310627501""}",ruins
951,Mausolé du piton,,,06,,,36.4463405,4.5293552,exact,osm,osm,"{""osm"":""1935623190""}",ruins
952,Port pour minerai,,,06,,,36.6492055,5.3783561,exact,osm,osm,"{""osm"":""6482698278""}",ruins
953,Sidi Saâd,,سيدي سعد,06,,,36.6136642,5.4729352,exact,osm,osm,"{""osm"":""4386455944""}",ruins
954,Sidi Saâdoune,,سيدي سعدون,06,,,36.621473,5.4343129,exact,osm,osm,"{""osm"":""3740787230""}",ruins
955,Sidi Youssef,,,06,,,36.6049512,5.4841109,exact,osm,osm,"{""osm"":""439625573""}",ruins
956,Tiklat,,تخلاث,06,,,36.655865,4.8386783,exact,osm,osm,"{""osm"":""464140824""}",ruins
957,Utrunen,,,06,,,36.5118131,4.7457249,exact,osm,osm,"{""osm"":""1526842175""}",ruins
958,Yemma Yamna,Yemma Yamna,يما يامنة,06,,,36.7722154,5.0738731,exact,osm,osm,"{""osm"":""522588210""}",ruins
959,البيت المجهول,Akham Ujehli,الخراب الروماني روها,06,,,36.6959154,4.6586109,exact,osm,osm,"{""osm"":""4446112498""}",ruins
96,Tighennif,Tighennif,تغنيف,29,,,35.4152778,0.3213889,exact,osm,osm,,archaeological_site
960,Roman/Byzantine Fort at Tabouda,,,07,,,34.8017375,5.8944591,exact,osm,osm,"{""osm"":""1010056998""}",ruins
961,Ruins of village of Tahouda,,تهودة,07,,,34.8025501,5.8954421,exact,osm,osm,"{""osm"":""1010056433""}",ruins
962,هاقليحث,,هاقليحث,07,,,35.0189135,6.0421455,exact,osm,osm,"{""osm"":""4743995529""}",ruins
963,هيغزا,,هيغزا,07,,,35.0093182,6.0385803,exact,osm,osm,"{""osm"":""4743995535""}",ruins
964,Palis de Taghit,,قصور تاغيت,08,,,30.9231122,-2.031477,exact,osm,osm,"{""osm"":""3967945322""}",ruins
965,Pas de Tir Brigitte,,,08,,,30.778179,-3.0539319,exact,osm,osm,"{""osm"":""456260719""}",ruins
966,القصر ⴰⵖⵔⴻⵎ,Ksar,القصر,08,,,30.9469673,-2.739356,exact,osm,osm,"{""osm"":""3971441657""}",ruins
967,جنين,Djeniene,جنين,08,,,31.5598515,-2.1782479,exact,osm,osm,"{""osm"":""737904037""}",ruins
968,Bordj Hamza,,,10,,,36.3694614,3.8929567,exact,osm,osm,"{""osm"":""585246094""}",ruins
969,Mausolée de Tacfarinas,,,10,,,36.0938094,3.7643434,exact,osm,osm,"{""osm"":""2596493958""}",ruins
97,Portus Magnus,,,31,,,35.8049927,-0.2592493,exact,osm,osm,"{""osm"":""9233991201""}",archaeological_site
970,برج عين أكر,Bordj d'In Eker,برج عين أكر,11,,,24.0224265,5.0805879,exact,osm,osm,"{""osm"":""336995056""}",ruins
971,كولوسيوم,Coliseum,كولوسيوم,12,,,35.4011044,8.1237056,exact,osm,osm,"{""osm"":""209349243""}",ruins
972,Minaret de Mansourah,Minaret de Mansourah,صومعة المنصورة,13,,,34.8709503,-1.3390568,exact,osm,osm,"{""osm"":""382530187""}",ruins
973,"Ruine d'Agadir "" bab romana""",,,13,,,34.8891211,-1.2979975,exact,osm,osm,"{""osm"":""518136163""}",ruins
974,Ruine du Hammam BentSoltane - بقايا أثرية من حمام بنت السلطان -ⴰⵙⴻⴷⵍⵉ ⵏ ⵃⴰⵎⴰⵎ ⴱⴻⵏⵜ ⵙⵓⵍⵟⴰⵏ,Ruine du Hammam BentSoltane,,13,,,34.8905693,-1.3028297,exact,osm,osm,"{""osm"":""5043960146""}",ruins
975,Ruines de Mansourah,,,13,,,34.8727485,-1.339403,exact,osm,osm,"{""osm"":""4312345979""}",ruins
976,Ruines de Mansourah,,,13,,,34.8653941,-1.3537369,exact,osm,osm,"{""osm"":""6887442686""}",ruins
977,Sidi Ali Taghilast,,,13,,,35.0518871,-1.997577,exact,osm,osm,"{""osm"":""3510271498""}",ruins
978,Sidi Boushak Etayyar سيدي بوسحاق الطيار ⵙⵉⴷⵉ ⴱⵓⵙⵃⴰⵇ ⵟⴰⵢⵢⴰⵔ,Sidi Boushak Tiyar,سيدي بوسحاق الطيار,13,,,34.8796056,-1.2935497,exact,osm,osm,"{""osm"":""518137549""}",ruins
979,ruine d'Agadir أثار مدينة أكادير ⴰⵙⴻⴷⵍⵉ ⵏ ⵜⵉⵖⵕⴻⵎⵜ ⵏ ⴰⴳⴰⴷⵉⵔ,ruine d'Agadir,أثار مدينة أكادير,13,,,34.8890485,-1.3000147,exact,osm,osm,"{""osm"":""517804093""}",ruins
98,"Portus Magnus, Algeria",Portus Magnus (Algérie),بورتيس ماغنيس,31,,,35.804714,-0.260028,exact,osm,osm,,archaeological_site
980,المعدن,El Maaden,,13,,,35.1205496,-1.6334204,exact,osm,osm,"{""osm"":""12560667621""}",ruins
981,امكادن,Mkaden,امكادن,13,,,34.9699373,-2.0207145,exact,osm,osm,"{""osm"":""3510277866""}",ruins
982,تاسممت,,تاسممت,13,,,34.9691093,-2.009883,exact,osm,osm,"{""osm"":""3510277341""}",ruins
983,Adɣaɣ n Wegni n Ssuq,,,15,,,36.7527199,4.3990278,exact,osm,osm,"{""osm"":""13433018994""}",ruins
984,Ameqias,,,15,,,36.8989128,4.1582295,exact,osm,osm,"{""osm"":""390845185""}",ruins
985,Burj Boghni (Turc),,,15,,,36.5407441,3.9450918,exact,osm,osm,"{""osm"":""312249256""}",ruins
986,Igoufaf (ancien village Igounane),,,15,,,36.6660684,4.2042762,exact,osm,osm,"{""osm"":""9979633850""}",ruins
987,La 5,,,15,,,36.5076762,3.9527117,exact,osm,osm,"{""osm"":""309190368""}",ruins
988,Lmaansṛa n At Qemmum,,,15,,,36.521394,4.1860217,exact,osm,osm,"{""osm"":""13885066710""}",ruins
989,Maison forestière,,,15,,,36.7031112,4.4940686,exact,osm,osm,"{""osm"":""12752439565""}",ruins
99,Tassili n'Ajjer,Tassili n'Ajjer,طاسيلي ناجر,33,,,25.6666667,9,exact,osm,osm,,archaeological_site
990,Ruines Romaines Tigzirt,,,15,,,36.8949376,4.1233114,exact,osm,osm,"{""osm"":""169843615""}",ruins
991,Semaa,,,15,,,36.8976222,4.1559654,exact,osm,osm,"{""osm"":""390845184""}",ruins
992,Tempel des Genius des Municipium Rusuccuru,,,15,,,36.8947935,4.1234369,exact,osm,osm,"{""osm"":""625869485""}",ruins
993,great basilica of Iomnium,,,15,,,36.8943379,4.1247585,exact,osm,osm,"{""osm"":""625869478""}",ruins
994,"maison de l'italien , quelque par la",,,15,,,36.4578977,4.0147744,exact,osm,osm,"{""osm"":""8092036145""}",ruins
995,Bordj de Tamentfoust,,برج تامنفوست,16,,,36.807387,3.2307785,exact,osm,osm,"{""osm"":""299069052""}",ruins
996,Les ruines,,,16,,,36.7989825,3.2386743,exact,osm,osm,"{""osm"":""13504212450""}",ruins
997,الموقع السابق لبرج النجمة,Ancien emplacement du Fort de l'Étoile,الموقع السابق لبرج النجمة,16,,,36.7807894,3.0504385,exact,osm,osm,"{""osm"":""12468675171""}",ruins
998,Aâmaren,,,18,,,36.7880402,5.687081,exact,osm,osm,"{""osm"":""4306380690""}",ruins
999,Bounacer,,,18,,,36.6727147,5.554173,exact,osm,osm,"{""osm"":""4375077737""}",ruins
